DimDate,1045578763,NULL,1,0,"U ",USER_TABLE,2017-10-27 14:36:29.043,2017-10-27 14:36:34.123,0,0,0
DimDepartmentGroup,1061578820,NULL,1,0,"U ",USER_TABLE,2017-10-27 14:36:29.047,2017-10-27 14:36:33.203,0,0,0
DimEmployee,1077578877,NULL,1,0,"U ",USER_TABLE,2017-10-27 14:36:29.050,2017-10-27 14:36:34.117,0,0,0
DimGeography,1093578934,NULL,1,0,"U ",USER_TABLE,2017-10-27 14:36:29.053,2017-10-27 14:36:33.173,0,0,0
DimOrganization,1109578991,NULL,1,0,"U ",USER_TABLE,2017-10-27 14:36:29.057,2017-10-27 14:36:33.203,0,0,0
DimProduct,1125579048,NULL,1,0,"U ",USER_TABLE,2017-10-27 14:36:29.060,2017-10-27 14:36:33.787,0,0,0
DimProductCategory,1141579105,NULL,1,0,"U ",USER_TABLE,2017-10-27 14:36:29.063,2017-10-27 14:36:33.167,0,0,0
DimProductSubcategory,1157579162,NULL,1,0,"U ",USER_TABLE,2017-10-27 14:36:29.067,2017-10-27 14:36:33.167,0,0,0
DimPromotion,1173579219,NULL,1,0,"U ",USER_TABLE,2017-10-27 14:36:29.070,2017-10-27 14:36:33.787,0,0,0
DimReseller,1189579276,NULL,1,0,"U ",USER_TABLE,2017-10-27 14:36:29.073,2017-10-27 14:36:33.787,0,0,0
DimSalesReason,1205579333,NULL,1,0,"U ",USER_TABLE,2017-10-27 14:36:29.077,2017-10-27 14:36:33.537,0,0,0
DimSalesTerritory,1221579390,NULL,1,0,"U ",USER_TABLE,2017-10-27 14:36:29.080,2017-10-27 14:36:33.787,0,0,0
DimScenario,1237579447,NULL,1,0,"U ",USER_TABLE,2017-10-27 14:36:29.083,2017-10-27 14:36:33.203,0,0,0
FactAdditionalInternationalProductDescription,1253579504,NULL,1,0,"U ",USER_TABLE,2017-10-27 14:36:29.083,2017-10-27 14:36:32.187,0,0,0
FactCallCenter,1269579561,NULL,1,0,"U ",USER_TABLE,2017-10-27 14:36:29.090,2017-10-27 14:36:33.180,0,0,0
FactCurrencyRate,1285579618,NULL,1,0,"U ",USER_TABLE,2017-10-27 14:36:29.090,2017-10-27 14:36:33.187,0,0,0
FactFinance,1301579675,NULL,1,0,"U ",USER_TABLE,2017-10-27 14:36:29.093,2017-10-27 14:36:33.203,0,0,0
FactInternetSales,1317579732,NULL,1,0,"U ",USER_TABLE,2017-10-27 14:36:29.097,2017-10-27 14:36:33.533,0,0,0
FactInternetSalesReason,1333579789,NULL,1,0,"U ",USER_TABLE,2017-10-27 14:36:29.100,2017-10-27 14:36:33.533,0,0,0
FactProductInventory,1349579846,NULL,1,0,"U ",USER_TABLE,2017-10-27 14:36:29.103,2017-10-27 14:36:33.650,0,0,0
FactResellerSales,1365579903,NULL,1,0,"U ",USER_TABLE,2017-10-27 14:36:29.107,2017-10-27 14:36:33.787,0,0,0
FactSalesQuota,1381579960,NULL,1,0,"U ",USER_TABLE,2017-10-27 14:36:29.110,2017-10-27 14:36:34.117,0,0,0
FactSurveyResponse,1397580017,NULL,1,0,"U ",USER_TABLE,2017-10-27 14:36:29.113,2017-10-27 14:36:34.123,0,0,0
NewFactCurrencyRate,1413580074,NULL,1,0,"U ",USER_TABLE,2017-10-27 14:36:29.117,2017-10-27 14:36:29.117,0,0,0
ProspectiveBuyer,1429580131,NULL,1,0,"U ",USER_TABLE,2017-10-27 14:36:29.120,2017-10-27 14:36:33.023,0,0,0
sysdiagrams,1445580188,NULL,1,0,"U ",USER_TABLE,2017-10-27 14:36:29.123,2017-10-27 14:36:33.100,0,0,0
PK__sysdiagr__C2B05B616B24EA82,1461580245,NULL,1,1445580188,PK,PRIMARY_KEY_CONSTRAINT,2017-10-27 14:36:31.967,2017-10-27 14:36:31.967,0,0,0
PK_DimAccount,1477580302,NULL,1,997578592,PK,PRIMARY_KEY_CONSTRAINT,2017-10-27 14:36:31.973,2017-10-27 14:36:31.973,0,0,0
PK_DimCurrency_CurrencyKey,1493580359,NULL,1,1013578649,PK,PRIMARY_KEY_CONSTRAINT,2017-10-27 14:36:31.980,2017-10-27 14:36:31.980,0,0,0
PK_DimCustomer_CustomerKey,1509580416,NULL,1,1029578706,PK,PRIMARY_KEY_CONSTRAINT,2017-10-27 14:36:32.033,2017-10-27 14:36:32.033,0,0,0
PK_DimDate_DateKey,1525580473,NULL,1,1045578763,PK,PRIMARY_KEY_CONSTRAINT,2017-10-27 14:36:32.043,2017-10-27 14:36:32.043,0,0,0
PK_DimDepartmentGroup,1541580530,NULL,1,1061578820,PK,PRIMARY_KEY_CONSTRAINT,2017-10-27 14:36:32.050,2017-10-27 14:36:32.050,0,0,0
PK_DimEmployee_EmployeeKey,1557580587,NULL,1,1077578877,PK,PRIMARY_KEY_CONSTRAINT,2017-10-27 14:36:32.060,2017-10-27 14:36:32.060,0,0,0
PK_DimGeography_GeographyKey,1573580644,NULL,1,1093578934,PK,PRIMARY_KEY_CONSTRAINT,2017-10-27 14:36:32.067,2017-10-27 14:36:32.067,0,0,0
PK_DimOrganization,1589580701,NULL,1,1109578991,PK,PRIMARY_KEY_CONSTRAINT,2017-10-27 14:36:32.077,2017-10-27 14:36:32.077,0,0,0
PK_DimProduct_ProductKey,1605580758,NULL,1,1125579048,PK,PRIMARY_KEY_CONSTRAINT,2017-10-27 14:36:32.097,2017-10-27 14:36:32.097,0,0,0
PK_DimProductCategory_ProductCategoryKey,1621580815,NULL,1,1141579105,PK,PRIMARY_KEY_CONSTRAINT,2017-10-27 14:36:32.100,2017-10-27 14:36:32.100,0,0,0
PK_DimProductSubcategory_ProductSubcategoryKey,1637580872,NULL,1,1157579162,PK,PRIMARY_KEY_CONSTRAINT,2017-10-27 14:36:32.107,2017-10-27 14:36:32.107,0,0,0
PK_DimPromotion_PromotionKey,1653580929,NULL,1,1173579219,PK,PRIMARY_KEY_CONSTRAINT,2017-10-27 14:36:32.113,2017-10-27 14:36:32.113,0,0,0
PK_DimReseller_ResellerKey,1669580986,NULL,1,1189579276,PK,PRIMARY_KEY_CONSTRAINT,2017-10-27 14:36:32.120,2017-10-27 14:36:32.120,0,0,0
PK_DimSalesReason_SalesReasonKey,1685581043,NULL,1,1205579333,PK,PRIMARY_KEY_CONSTRAINT,2017-10-27 14:36:32.127,2017-10-27 14:36:32.127,0,0,0
PK_DatabaseLog_DatabaseLogID,1701581100,NULL,1,901578250,PK,PRIMARY_KEY_CONSTRAINT,2017-10-27 14:36:32.130,2017-10-27 14:36:32.130,0,0,0
PK_DimSalesTerritory_SalesTerritoryKey,1717581157,NULL,1,1221579390,PK,PRIMARY_KEY_CONSTRAINT,2017-10-27 14:36:32.140,2017-10-27 14:36:32.140,0,0,0
PK_DimScenario,1733581214,NULL,1,1237579447,PK,PRIMARY_KEY_CONSTRAINT,2017-10-27 14:36:32.143,2017-10-27 14:36:32.143,0,0,0
